forecast_file,decision_day,close_t,pred_t1,actual_t1,direction_pred,direction_actual,hit
2026-03-12_8110.TW_forecast.csv,2026-03-12,53.70000076293945,56.21637661003051,53.20000076293945,1,-1,0
