forecast_file,decision_day,close_t,pred_t1,actual_t1,direction_pred,direction_actual,hit
2026-03-18_8110.TW_forecast.csv,2026-03-18,61.20000076293945,63.51610660376525,59.20000076293945,1,-1,0
