forecast_file,decision_day,close_t,pred_t1,actual_t1,direction_pred,direction_actual,hit
2026-02-22_8110.TW_forecast.csv,2026-02-11,61.29999923706055,60.4234845666699,62.20000076293945,-1,1,0
