forecast_file,decision_day,close_t,pred_t1,actual_t1,direction_pred,direction_actual,hit
2026-02-04_8110.TW_forecast.csv,2026-02-04,66.30000305175781,67.31039371408005,61.900001525878906,1,-1,0
