forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-03-23_2408.TW_forecast.csv,2026-03-23,2026-03-23,2026-03-24,223.0,226.8870849609375,216.5,1,-1,True
