forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-03-10_2408.TW_forecast.csv,2026-03-10,2026-03-10,2026-03-11,231.0,234.92123413085935,254.0,1,1,True
