Pred_Close,Pred_MA5,Pred_MA10,date
151.9795165657997,152.39590331315995,156.29795165657998,2025-12-17
151.39790368908004,151.97548405097595,155.237742025488,2025-12-18
153.30011259610228,151.93550657019642,154.5677532850982,2025-12-19
153.42580665338045,152.3206679008725,153.86033395043626,2025-12-22
154.59379209421698,152.9394263197159,153.41971315985796,2025-12-23
