Pred_Close,Pred_MA5,Pred_MA10,date
81.15066909952861,80.05013504060885,79.71506767289232,2026-02-03
84.32943244120712,80.63602122367449,80.1280112221888,2026-02-04
86.52033796770344,82.12008912239097,81.00004471378337,2026-02-05
88.19559177138932,83.89920686631726,82.2696038909223,2026-02-06
90.61673624595703,86.1625535051571,83.031277515518,2026-02-09
