date,Actual_Close,Pred_Close,AbsError
2025-12-10,157.51401869158883,158.97034603357315,1.45632734198432
2025-12-11,158.00934579439252,158.35391629746198,0.3445705030694626
2025-12-12,152.06542056074764,157.59079370986663,5.525373149118991
2025-12-15,152.06542056074764,157.78652802951336,5.721107468765723
2025-12-16,150.0841121495327,157.38479216753788,7.300680018005181
