Pred_Close,Pred_MA5,Pred_MA10,date
155.05604553222656,153.21120910644532,155.85560455322266,2025-12-18
154.49093627929688,153.40939636230468,155.30469818115233,2025-12-19
154.8762664794922,154.08464965820312,154.74232482910156,2025-12-22
153.46507263183594,154.4776641845703,154.18883209228517,2025-12-23
152.6778106689453,154.1132354736328,153.5066131591797,2025-12-24
