Pred_Close,Pred_MA5,Pred_MA10,date
173.96839904785156,181.09367980957032,178.49683990478516,2026-03-02
174.23968505859375,177.24161682128906,179.47080841064454,2026-03-03
175.38079833984375,173.91777648925782,179.6588882446289,2026-03-04
176.8917236328125,174.6961212158203,179.59806060791016,2026-03-05
177.94381713867188,175.6848907470703,179.44244232177735,2026-03-06
