forecast_file,decision_day,close_t,pred_t1,actual_t1,direction_pred,direction_actual,hit
2026-01-08_8110.TW_forecast.csv,2026-01-08,72.5999984741211,74.5993867726018,71.4000015258789,1,-1,0
