forecast_file,decision_day,close_t,pred_t1,actual_t1,direction_pred,direction_actual,hit
2026-02-05_8110.TW_forecast.csv,2026-02-05,61.900001525878906,63.061990467220525,58.900001525878906,1,-1,0
